Date,Open,High,Low,Close,Adj Close,Volume
2021-04-21,87.05000305175781,88.30999755859375,86.9000015258789,88.16999816894531,76.70146942138672,2770888
2021-04-22,88.56999969482422,89.13999938964844,88.30999755859375,89.13999938964844,77.54529571533203,2948752
2021-04-23,88.94000244140625,89.38999938964844,88.75,89.38999938964844,77.76277923583984,1616978
2021-04-26,89.75,89.98999786376953,88.97000122070312,89.05000305175781,77.46701049804688,1226856
2021-04-27,89.0,89.45999908447266,88.4000015258789,89.33000183105469,77.71058654785156,1836324
2021-04-28,89.51000213623047,90.58999633789062,89.5,90.20999908447266,78.47611999511719,2462101
2021-04-29,90.5999984741211,90.80999755859375,89.88999938964844,90.0,78.2934341430664,1635378
2021-04-30,89.77999877929688,89.77999877929688,88.81999969482422,89.04000091552734,77.45831298828125,2702298
2021-05-03,89.47000122070312,89.98999786376953,89.20999908447266,89.69999694824219,78.03245544433594,1772294
2021-05-04,89.94000244140625,90.6500015258789,89.55999755859375,90.44999694824219,78.68489837646484,1980156
2021-05-05,92.51000213623047,92.72000122070312,91.55999755859375,92.72000122070312,80.65963745117188,3096594
2021-05-06,93.0,93.0999984741211,91.97000122070312,92.94000244140625,80.85102844238281,3482352
2021-05-07,93.0,94.0999984741211,92.5999984741211,93.91999816894531,81.70354461669922,3055557
2021-05-10,93.9000015258789,95.18000030517578,93.80000305175781,95.1500015258789,82.7735595703125,1951229
2021-05-11,95.0,95.5,94.25,94.58000183105469,82.27769470214844,2280046
2021-05-12,94.0,95.56999969482422,93.8499984741211,95.56999969482422,83.13893127441406,3398755
2021-05-13,95.43000030517578,96.5,94.81999969482422,95.9800033569336,83.49559783935547,2460516
2021-05-14,97.25,97.37999725341797,96.41000366210938,96.58000183105469,84.0175552368164,2110994
2021-05-17,96.98999786376953,98.4000015258789,96.91000366210938,97.79000091552734,85.0701675415039,1931159
2021-05-18,98.3499984741211,98.84500122070312,97.76000213623047,97.76000213623047,85.04408264160156,1910587
2021-05-19,96.69000244140625,97.0,95.0999984741211,95.31999969482422,82.92144012451172,2971615
2021-05-20,96.08999633789062,98.4800033569336,95.86000061035156,98.4000015258789,85.600830078125,3276187
2021-05-21,97.98999786376953,98.56999969482422,97.56999969482422,98.05000305175781,85.29634857177734,4462981
2021-05-24,98.0,99.16000366210938,97.6500015258789,98.76000213623047,85.91399383544922,1693358
2021-05-25,98.87000274658203,99.6500015258789,98.5999984741211,99.62999725341797,86.67082977294922,1526334
2021-05-26,99.25,100.19999694824219,99.25,99.58000183105469,86.62733459472656,1976479
2021-05-27,99.6500015258789,100.08000183105469,98.73999786376953,98.97000122070312,86.0966796875,3488494
2021-05-28,99.08999633789062,100.55999755859375,98.81999969482422,100.55999755859375,87.47986602783203,2803414
2021-05-31,100.72000122070312,101.5,99.6500015258789,99.72000122070312,86.74913024902344,2196204
2021-06-01,99.37000274658203,99.81999969482422,98.83999633789062,99.45999908447266,86.52294158935547,1231266
2021-06-02,100.0,100.41999816894531,99.30999755859375,100.33000183105469,87.27979278564453,1992987
2021-06-03,100.5,101.8499984741211,100.38999938964844,101.20999908447266,88.0453109741211,1880601
2021-06-04,101.73999786376953,102.63999938964844,101.5,102.5199966430664,89.1849136352539,2392986
2021-06-07,102.25,102.30000305175781,101.47000122070312,101.93000030517578,88.67166137695312,1248446
2021-06-08,101.8499984741211,102.41999816894531,100.70999908447266,101.4800033569336,88.28020477294922,2202865
2021-06-09,101.37999725341797,101.91000366210938,100.94000244140625,101.08000183105469,87.93223571777344,1826370
2021-06-10,101.0,102.12000274658203,100.7699966430664,101.8499984741211,88.60205841064453,1791330
2021-06-11,101.0,101.69499969482422,100.81999969482422,101.36000061035156,88.17579650878906,1740852
2021-06-15,101.5,103.72000122070312,101.45999908447266,103.44999694824219,89.99394989013672,2296140
2021-06-16,104.01000213623047,104.94000244140625,103.41000366210938,104.81999969482422,91.18575286865234,2775509
2021-06-17,105.5,106.56999969482422,105.11000061035156,105.91000366210938,92.13397979736328,3930519
2021-06-18,105.3499984741211,105.4000015258789,103.69000244140625,103.69000244140625,90.20274353027344,8444253
2021-06-21,101.72000122070312,101.81999969482422,98.05999755859375,98.05999755859375,85.30504608154297,4770270
2021-06-22,100.37000274658203,101.19999694824219,99.83999633789062,100.2300033569336,87.19279479980469,2855988
2021-06-23,99.87000274658203,100.16999816894531,98.91999816894531,99.19999694824219,86.29676055908203,2295011
2021-06-24,99.0,99.18000030517578,98.19999694824219,98.6500015258789,85.81831359863281,2322776
2021-06-25,99.97000122070312,99.98999786376953,98.76000213623047,99.26000213623047,86.34895324707031,2374636
2021-06-28,99.44999694824219,99.87000274658203,98.30000305175781,99.87000274658203,86.87962341308594,1711467
2021-06-29,99.11000061035156,100.5,98.76000213623047,100.4800033569336,87.41027069091797,1940208
2021-06-30,100.87999725341797,101.0,99.87000274658203,99.87000274658203,86.87962341308594,2267452
2021-07-01,99.8499984741211,100.0,98.5199966430664,98.69999694824219,85.86180877685547,2109527
2021-07-02,99.1500015258789,99.5,98.73999786376953,99.48999786376953,86.54904174804688,1880758
2021-07-05,99.02999877929688,99.45999908447266,98.72000122070312,99.18000030517578,86.27936553955078,1210399
2021-07-06,99.5,99.95999908447266,98.62000274658203,98.62000274658203,85.7922134399414,2030654
2021-07-07,98.5,99.70999908447266,98.3499984741211,99.70999908447266,86.74043273925781,1879216
2021-07-08,99.36000061035156,100.18000030517578,99.13999938964844,99.48999786376953,86.54904174804688,1807323
2021-07-09,98.6500015258789,98.88999938964844,97.70999908447266,98.58999633789062,85.76610565185547,2720818
2021-07-12,99.3499984741211,99.48999786376953,98.72000122070312,99.16999816894531,86.27066040039062,1510229
2021-07-13,100.0,100.12000274658203,98.33999633789062,98.38999938964844,85.5921401977539,2270019
2021-07-14,98.4000015258789,99.05000305175781,97.94999694824219,98.77999877929688,85.931396484375,2042014
2021-07-15,98.98999786376953,99.12999725341797,98.11000061035156,98.30999755859375,85.52252197265625,2046644
2021-07-16,98.30999755859375,98.31999969482422,97.61000061035156,98.19000244140625,85.41813659667969,3147728
2021-07-19,97.25,97.93000030517578,96.23999786376953,97.68000030517578,84.97447967529297,1615348
2021-07-20,96.4000015258789,97.9000015258789,96.02999877929688,97.61000061035156,84.91358184814453,2194476
2021-07-21,98.25,98.86000061035156,97.80000305175781,98.41999816894531,85.61822509765625,1894365
2021-07-22,98.9800033569336,99.87999725341797,98.93000030517578,99.87999725341797,86.88831329345703,2039580
2021-07-23,99.0,99.4000015258789,98.7699966430664,99.12000274658203,86.2271728515625,1557685
2021-07-26,99.22000122070312,99.79000091552734,98.80000305175781,99.13999938964844,86.24456787109375,1408492
2021-07-27,99.38999938964844,100.77999877929688,99.26499938964844,100.70999908447266,87.61034393310547,2547943
2021-07-28,100.02999877929688,100.3499984741211,99.11000061035156,99.30000305175781,86.3837661743164,2323659
2021-07-29,99.30999755859375,99.55000305175781,98.91000366210938,99.44999694824219,86.51424407958984,1744882
2021-07-30,99.66000366210938,100.16500091552734,99.44999694824219,99.6500015258789,86.68824005126953,2502824
2021-08-02,99.88999938964844,102.3499984741211,99.66000366210938,101.66000366210938,88.4367904663086,2317578
2021-08-03,101.0199966430664,101.75,101.0199966430664,101.44999694824219,88.25408935546875,1639681
2021-08-04,101.5,102.5,101.5,102.2300033569336,88.93264770507812,1876527
2021-08-05,102.5,103.69999694824219,102.30999755859375,103.41000366210938,89.95915985107422,1995170
2021-08-06,103.5,104.22000122070312,103.27999877929688,103.75,90.25492858886719,1917193
2021-08-09,104.76000213623047,105.58000183105469,104.25,104.94000244140625,91.29014587402344,1889463
2021-08-10,105.66000366210938,106.55999755859375,105.19000244140625,106.55999755859375,92.69942474365234,2356568
2021-08-11,108.75,109.02999877929688,107.12999725341797,108.16999816894531,94.10002136230469,3614887
2021-08-12,108.86000061035156,108.91999816894531,105.33999633789062,105.87999725341797,92.10787200927734,3841214
2021-08-13,106.0,106.26000213623047,103.62999725341797,104.02999877929688,90.4985122680664,3735467
2021-08-16,103.55000305175781,103.62999725341797,102.41999816894531,102.54000091552734,89.20232391357422,3855925
2021-08-17,100.68000030517578,100.9000015258789,99.0,99.0,87.83597564697266,3990475
2021-08-18,99.48999786376953,100.56999969482422,99.27999877929688,99.7699966430664,88.51915740966797,3036114
2021-08-19,99.12000274658203,100.06999969482422,99.0999984741211,99.22000122070312,88.03117370605469,2242541
2021-08-20,100.0,100.69999694824219,99.25,99.2699966430664,88.07553100585938,2620966
2021-08-23,99.88999938964844,100.16999816894531,99.62000274658203,100.16999816894531,88.8740463256836,1326874
2021-08-24,100.51000213623047,100.5999984741211,99.75,99.91000366210938,88.64336395263672,1335240
2021-08-25,99.98999786376953,100.83000183105469,99.7699966430664,100.31999969482422,89.00713348388672,1403418
2021-08-26,100.63999938964844,101.23999786376953,99.83999633789062,100.98999786376953,89.60157775878906,1664793
2021-08-27,100.8499984741211,101.58000183105469,100.44999694824219,101.54000091552734,90.08955383300781,1907148
2021-08-30,102.0,102.0999984741211,100.0,100.41999816894531,89.0958480834961,1928907
2021-08-31,100.0,100.62999725341797,99.61000061035156,100.12000274658203,88.8296890258789,2947816
2021-09-01,99.62000274658203,101.0,99.1500015258789,101.0,89.61045837402344,1788312
2021-09-02,101.5,102.0,100.41000366210938,101.37000274658203,89.93872833251953,1887736
2021-09-03,101.36000061035156,102.0,101.0199966430664,101.83999633789062,90.355712890625,1604540
2021-09-06,101.30999755859375,102.16000366210938,100.62999725341797,102.16000366210938,90.63963317871094,1458446
2021-09-07,102.0,102.48999786376953,101.58000183105469,102.13999938964844,90.62190246582031,1332462
2021-09-08,101.58000183105469,103.30000305175781,101.5199966430664,102.91999816894531,91.3139419555664,2118352
2021-09-09,102.05000305175781,102.30000305175781,100.08999633789062,100.55000305175781,89.21119689941406,2468569
2021-09-10,101.91999816894531,101.98999786376953,100.68000030517578,101.08999633789062,89.69029235839844,1995586
2021-09-13,100.77999877929688,101.37000274658203,100.38999938964844,101.30000305175781,89.87663269042969,1119691
2021-09-14,100.9000015258789,101.95999908447266,100.11000061035156,101.58000183105469,90.12505340576172,2114634
2021-09-15,101.12999725341797,101.79000091552734,100.37999725341797,101.41000366210938,89.9742202758789,1668541
2021-09-16,101.98999786376953,102.8499984741211,101.6050033569336,102.8499984741211,91.25182342529297,3551486
2021-09-17,102.0999984741211,103.20999908447266,102.05000305175781,102.87999725341797,91.27845001220703,5172919
2021-09-20,101.79000091552734,102.2300033569336,100.77999877929688,100.80999755859375,89.44187927246094,1826955
2021-09-21,99.93000030517578,100.4800033569336,99.58999633789062,100.33999633789062,89.0248794555664,1824143
2021-09-22,99.7300033569336,100.4800033569336,99.51000213623047,99.63999938964844,88.40380859375,1814722
2021-09-23,100.41999816894531,101.2300033569336,100.13999938964844,100.80000305175781,89.43301391601562,1811104
2021-09-24,101.5,101.76000213623047,100.80000305175781,101.69999694824219,90.23151397705078,1852521
2021-09-27,102.29000091552734,104.94000244140625,102.0,104.58999633789062,92.79560852050781,4102986
2021-09-28,105.0,105.94000244140625,103.87999725341797,104.0,92.27214050292969,3966023
2021-09-29,103.48999786376953,103.87999725341797,101.8499984741211,102.62000274658203,91.04776763916016,4789117
2021-09-30,104.0,104.45999908447266,103.33000183105469,104.33000183105469,92.56493377685547,5580253
2021-10-01,102.0,103.06999969482422,99.62000274658203,100.08000183105469,88.79419708251953,6047430
2021-10-04,102.76000213623047,105.62999725341797,102.47000122070312,105.16000366210938,93.30134582519531,10273487
2021-10-05,104.79000091552734,106.2699966430664,104.20999908447266,105.5,93.60299682617188,5578795
2021-10-06,104.5999984741211,104.69000244140625,102.38999938964844,103.41999816894531,91.75755310058594,8996170
2021-10-07,103.87000274658203,104.0,102.69999694824219,103.41000366210938,91.7486801147461,3551947
2021-10-08,103.69999694824219,104.44999694824219,102.93000030517578,104.44999694824219,92.67139434814453,8012331
2021-10-11,104.01000213623047,104.95999908447266,103.5,104.69000244140625,92.88434600830078,2335810
2021-10-12,103.6500015258789,105.19999694824219,103.6500015258789,104.88999938964844,93.0617904663086,3707945
2021-10-13,104.63999938964844,104.88999938964844,103.04000091552734,103.22000122070312,91.5801010131836,2906039
2021-10-14,103.41000366210938,103.44000244140625,101.91000366210938,101.91000366210938,90.4178466796875,2358452
2021-10-15,102.2699966430664,102.44999694824219,101.5199966430664,102.27999877929688,90.74610137939453,1712117
2021-10-18,102.55000305175781,104.1500015258789,102.55000305175781,103.94000244140625,92.21891784667969,2328844
2021-10-19,103.94000244140625,104.44999694824219,103.62000274658203,103.88999938964844,92.17454528808594,1590707
2021-10-20,104.36000061035156,105.18000030517578,104.1500015258789,105.02999877929688,93.18598937988281,2504461
2021-10-21,105.02999877929688,105.27999877929688,104.55999755859375,104.94999694824219,93.1150131225586,2364710
2021-10-22,104.51000213623047,104.97000122070312,103.93000030517578,104.87999725341797,93.05291748046875,2794987
2021-10-25,105.0,105.93000030517578,104.9800033569336,105.45999908447266,93.5675048828125,1352099
2021-10-26,105.55000305175781,106.0,104.9800033569336,105.0999984741211,93.24810028076172,1398841
2021-10-27,105.04000091552734,106.11000061035156,104.87999725341797,106.0999984741211,94.13533020019531,1831998
2021-10-28,105.98999786376953,106.86000061035156,105.56999969482422,106.86000061035156,94.80963897705078,2271484
2021-10-29,107.0,107.19999694824219,104.16999816894531,104.68000030517578,92.87547302246094,3024922
2021-11-01,105.68000030517578,106.4000015258789,104.75,106.29000091552734,94.30390167236328,2767296
2021-11-02,106.31999969482422,106.55000305175781,105.06999969482422,105.76000213623047,93.83367919921875,1628086
2021-11-03,106.5199966430664,107.26000213623047,106.12999725341797,107.0,94.93384552001953,1829800
2021-11-04,107.25,108.5,107.19999694824219,108.5,96.26468658447266,1833682
2021-11-05,108.5,109.94999694824219,108.48999786376953,109.70999908447266,97.3382568359375,2419455
2021-11-08,110.0,110.19000244140625,109.2699966430664,110.12999725341797,97.71087646484375,1514479
2021-11-09,109.8499984741211,109.8499984741211,108.7300033569336,108.80999755859375,96.53971862792969,1589464
2021-11-10,109.0,109.94000244140625,108.66999816894531,108.91000366210938,96.62846374511719,1474499
2021-11-11,109.01000213623047,109.18000030517578,106.43000030517578,107.16999816894531,95.08467102050781,2093965
2021-11-12,107.30999755859375,108.4000015258789,106.69999694824219,108.12000274658203,95.92754364013672,1646144
2021-11-15,108.02999877929688,108.11000061035156,107.4000015258789,108.01000213623047,95.82994842529297,1515787
2021-11-16,107.5,107.97000122070312,107.05999755859375,107.68000030517578,95.53715515136719,2426125
2021-11-17,103.30000305175781,103.30000305175781,98.62999725341797,98.98999786376953,87.82711029052734,8337211
2021-11-18,99.0,99.12999725341797,97.45999908447266,97.45999908447266,86.46964263916016,5120941
2021-11-19,97.7300033569336,98.70999908447266,97.5,97.80999755859375,86.7801742553711,3532584
2021-11-22,97.81999969482422,97.98999786376953,95.6500015258789,95.80000305175781,84.99684143066406,2513854
2021-11-23,96.1500015258789,97.36499786376953,96.1500015258789,96.81999969482422,85.90180969238281,2387557
2021-11-24,97.19999694824219,98.33000183105469,96.51000213623047,97.18000030517578,86.22122192382812,2809339
2021-11-25,96.87000274658203,97.05999755859375,95.66999816894531,95.7699966430664,84.97022247314453,2580435
2021-11-26,95.80000305175781,96.36000061035156,94.22000122070312,94.80999755859375,84.11847686767578,3048649
2021-11-29,93.37000274658203,94.58000183105469,92.69999694824219,93.77999877929688,83.20463562011719,3307834
2021-11-30,94.55999755859375,94.98999786376953,93.16000366210938,93.18000030517578,82.67228698730469,6085030
2021-12-01,92.5999984741211,94.04000091552734,92.37999725341797,93.87999725341797,83.29335021972656,2498623
2021-12-02,93.0,96.04000091552734,93.0,95.9000015258789,85.0855712890625,2980988
2021-12-03,96.51000213623047,96.93000030517578,95.63999938964844,96.61000061035156,85.71549987792969,2664935
2021-12-06,96.62000274658203,97.69000244140625,96.19000244140625,97.23999786376953,86.27445220947266,2142812
2021-12-07,98.0,98.2300033569336,96.76000213623047,97.62999725341797,86.62047576904297,1866694
2021-12-08,98.26000213623047,98.91999816894531,97.01000213623047,97.94999694824219,86.90438842773438,2474246
2021-12-09,98.12000274658203,98.56999969482422,97.52999877929688,98.16000366210938,87.09071350097656,1745841
2021-12-10,97.80000305175781,98.55999755859375,97.55999755859375,97.9000015258789,86.86003112792969,1710318
2021-12-13,98.30000305175781,99.27999877929688,97.73999786376953,98.02999877929688,86.97537231445312,1772633
2021-12-14,97.02999877929688,98.38999938964844,96.8499984741211,97.54000091552734,86.5406265258789,1888180
2021-12-15,97.37999725341797,98.0,96.51000213623047,96.93000030517578,85.99940490722656,1829146
2021-12-16,96.68000030517578,97.36499786376953,96.29000091552734,96.79000091552734,85.87520599365234,2773830
2021-12-17,97.16999816894531,99.4800033569336,97.05000305175781,99.12000274658203,87.94245147705078,7120915
2021-12-20,98.6500015258789,99.19999694824219,98.02999877929688,99.19999694824219,88.01343536376953,1714077
2021-12-21,99.54000091552734,100.0,99.0,99.58999633789062,88.35944366455078,1828187
2021-12-22,99.80000305175781,99.91500091552734,99.20999908447266,99.77999877929688,88.52802276611328,1653355
2021-12-23,100.0,100.58999633789062,99.76000213623047,100.11000061035156,88.82081604003906,992730
2021-12-24,100.58000183105469,101.13999938964844,100.58000183105469,100.62999725341797,89.28216552734375,888168
2021-12-29,101.41999816894531,102.37000274658203,101.37000274658203,101.9000015258789,90.40896606445312,1548336
2021-12-30,102.0,102.58000183105469,101.70999908447266,102.2699966430664,90.73723602294922,1015385
2021-12-31,102.2699966430664,102.66500091552734,101.0,101.0,89.61045837402344,1198104
2022-01-04,102.0,102.81999969482422,101.30000305175781,102.51000213623047,90.9501724243164,2195465
2022-01-05,103.27999877929688,103.4800033569336,102.62000274658203,103.19999694824219,91.56237030029297,2086996
2022-01-06,102.80000305175781,103.12999725341797,99.77999877929688,99.97000122070312,88.69660949707031,2603548
2022-01-07,101.98999786376953,102.87000274658203,101.88999938964844,102.6500015258789,91.07439422607422,2596039
2022-01-10,102.87000274658203,103.31999969482422,102.08000183105469,103.31999969482422,91.66883850097656,1467407
2022-01-11,102.5199966430664,102.88999938964844,100.62000274658203,101.76000213623047,90.28475189208984,2346000
2022-01-12,102.1500015258789,102.4800033569336,100.81999969482422,101.58000183105469,90.12505340576172,1557284
2022-01-13,101.9000015258789,102.44000244140625,101.69000244140625,102.12000274658203,90.6041488647461,1639007
2022-01-14,101.76000213623047,102.6500015258789,100.5,100.8499984741211,89.47737121582031,2155504
2022-01-17,101.8499984741211,101.8499984741211,100.80999755859375,101.16000366210938,89.75241088867188,1467142
2022-01-18,101.0,101.2300033569336,100.5999984741211,100.79000091552734,89.42412567138672,1264465
2022-01-19,100.38999938964844,100.62999725341797,98.83000183105469,99.33000183105469,88.1287841796875,2638102
2022-01-20,98.13999938964844,99.05000305175781,97.6500015258789,98.61000061035156,87.48997497558594,2895501
2022-01-21,97.80999755859375,98.30999755859375,97.01000213623047,97.37000274658203,86.3897933959961,3593016
2022-01-24,97.0,98.06999969482422,96.69999694824219,97.44000244140625,86.451904296875,1889354
2022-01-25,96.70999908447266,97.1500015258789,93.87000274658203,95.44999694824219,84.6863021850586,5802823
2022-01-27,96.05000305175781,97.81999969482422,93.01000213623047,93.77999877929688,83.20463562011719,5359270
2022-01-28,94.76000213623047,96.01000213623047,92.37000274658203,95.66999816894531,84.88150787353516,13796397
2022-01-31,95.01000213623047,95.2300033569336,93.73999786376953,93.73999786376953,83.16915130615234,3146452
2022-02-01,94.1500015258789,94.98999786376953,93.22000122070312,93.93000030517578,83.33772277832031,2611835
2022-02-02,94.5,95.06999969482422,94.22000122070312,94.73999786376953,84.05638122558594,2078320
2022-02-03,93.5,94.88999938964844,92.61000061035156,93.44000244140625,82.9029769897461,3331673
2022-02-04,92.94000244140625,94.0999984741211,92.81999969482422,94.0999984741211,83.4885482788086,3237852
2022-02-07,93.4000015258789,94.20999908447266,92.44000244140625,94.0,83.39983367919922,3137168
2022-02-08,93.06999969482422,94.62999725341797,92.94999694824219,94.30000305175781,83.6659927368164,2890934
2022-02-09,99.01000213623047,99.88999938964844,97.91000366210938,99.55999755859375,88.33283996582031,5436704
2022-02-10,100.0,100.77999877929688,98.63999938964844,100.77999877929688,89.4152603149414,4167883
2022-02-11,99.41999816894531,100.18000030517578,98.33000183105469,98.55000305175781,87.43673706054688,3457229
2022-02-14,98.30000305175781,100.51000213623047,98.19999694824219,100.04000091552734,88.75871276855469,2578374
2022-02-15,99.08000183105469,100.3499984741211,98.93000030517578,99.48999786376953,88.2707290649414,2667416
2022-02-16,98.41000366210938,98.81999969482422,97.54000091552734,98.56999969482422,89.02030944824219,3647780
2022-02-17,98.58999633789062,99.30999755859375,98.13999938964844,98.80999755859375,89.237060546875,2591681
2022-02-18,98.0,98.58000183105469,97.41000366210938,97.75,88.2797622680664,2361575
2022-02-21,96.94999694824219,98.33999633789062,96.23999786376953,98.08999633789062,88.5868148803711,1968627
2022-02-22,96.36000061035156,96.83000183105469,95.05000305175781,96.04000091552734,86.73542785644531,2688137
2022-02-23,96.04000091552734,96.94999694824219,95.80999755859375,96.69000244140625,87.32245635986328,2267917
2022-02-24,95.91999816894531,96.22000122070312,94.44000244140625,94.70999908447266,85.5342788696289,3504427
2022-02-25,95.62000274658203,95.9000015258789,93.52999877929688,93.87999725341797,84.7846908569336,4902678
2022-02-28,94.27999877929688,94.94000244140625,92.54000091552734,93.45999908447266,84.40538787841797,10046963
2022-03-01,94.01000213623047,96.23500061035156,93.88999938964844,94.81999969482422,85.63362884521484,2320712
2022-03-02,92.58999633789062,95.19999694824219,92.58999633789062,94.69999694824219,85.52525329589844,3049670
2022-03-03,95.26000213623047,95.44999694824219,94.13999938964844,94.51000213623047,85.35365295410156,4427098
2022-03-04,94.80000305175781,95.05000305175781,93.45999908447266,94.5999984741211,85.4349365234375,3169612
2022-03-07,94.25,94.8499984741211,93.6500015258789,94.63999938964844,85.47106170654297,3315111
2022-03-08,94.5999984741211,96.23999786376953,94.41000366210938,95.58999633789062,86.32901763916016,3711886
2022-03-09,95.25,97.79000091552734,94.87999725341797,97.41000366210938,87.97270202636719,2627749
2022-03-10,98.25,99.91999816894531,98.0999984741211,99.73999786376953,90.07696533203125,3458497
2022-03-11,98.70999908447266,100.1050033569336,98.62999725341797,99.37999725341797,89.75183868408203,3634352
2022-03-14,100.33000183105469,102.08000183105469,100.0999984741211,102.0,92.11800384521484,3220955
